OBJECTID,SURVEYJOBIDPK,SURVEYAGENCY,CHANNELAREAIDFK,SDSFEATURENAME,SOURCEPROJECTION,SURVEYDATEUPLOADED,SOURCEDATALOCATION,SURVEYDATEEND,SURVEYDATESTART,SURVEYTYPE,PROJECTEDAREA,Hi-Res?
545581,SP_03_OBR_20180910_AD_04_42_MLLW_RE,CESWG,CESWG_SP_03_OBR,SABINE,Texas South Central,2018-09-12,https://ehydro.blob.core.windows.net/ehydro-surveys/CESWG/SP_03_OBR_20180910_AD_04_42_MLLW_RE.ZIP,2018-09-10,2018-09-10,AD,7104972.33757794,No
545891,CL_09_SKM_20180912_CS,CENWP,CENWP_CL_09_SKM,SKAMOKAWA BAR,Oregon North,2018-09-12,https://ehydro.blob.core.windows.net/ehydro-surveys/CENWP/CL_09_SKM_20180912_CS.ZIP,2018-09-12,2018-09-12,CS,25205337.0375661,Yes
545892,YB_03_YB3_20180910_CS,CENWP,CENWP_YB_03_YB3,THE MUD FLATS,Oregon North,2018-09-12,https://ehydro.blob.core.windows.net/ehydro-surveys/CENWP/YB_03_YB3_20180910_CS.ZIP,2018-09-10,2018-09-10,CS,4013796.09397541,Yes
545895,ME_37_OWL_20101116_CS_20,CENAE,CENAE_ME_37_OWL,Owls Head Harbor,Maine East,2018-09-13,https://ehydro.blob.core.windows.net/ehydro-surveys/CENAE/ME_37_OWL_20101116_CS_20.ZIP,2010-11-16,2010-11-16,CS,846729.88024625,Yes
545896,UM_SP_P08_20180912_CS_6930_6940,CEMVP,CEMVP_UM_SP_P08,POOL_08_UPPER_MISSISSIPPI,Minnesota_South,2018-09-13,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVP/UM_SP_P08_20180912_CS_6930_6940.ZIP,null,2018-09-12,CS,3873749.94133414,No
550379,UM_SP_P08_20180912_CS_6930_6940,CEMVP,CEMVP_UM_SP_P08,POOL_08_UPPER_MISSISSIPPI,Minnesota_South,2018-09-13,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVP/UM_SP_P08_20180912_CS_6930_6940.ZIP,null,2018-09-12,CS,3873749.94133414,No
545897,UM_SP_P08_20180912_CS_6920_6930,CEMVP,CEMVP_UM_SP_P08,POOL_08_UPPER_MISSISSIPPI,Minnesota_South,2018-09-13,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVP/UM_SP_P08_20180912_CS_6920_6930.ZIP,null,2018-09-12,CS,3961249.78816842,No
550380,UM_SP_P08_20180912_CS_6920_6930,CEMVP,CEMVP_UM_SP_P08,POOL_08_UPPER_MISSISSIPPI,Minnesota_South,2018-09-13,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVP/UM_SP_P08_20180912_CS_6920_6930.ZIP,null,2018-09-12,CS,3961249.78816842,No
545898,UM_SP_P08_20180912_CS_6910_6920,CEMVP,CEMVP_UM_SP_P08,POOL_08_UPPER_MISSISSIPPI,Minnesota_South,2018-09-13,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVP/UM_SP_P08_20180912_CS_6910_6920.ZIP,null,2018-09-12,CS,4069999.71408422,No
550381,UM_SP_P08_20180912_CS_6910_6920,CEMVP,CEMVP_UM_SP_P08,POOL_08_UPPER_MISSISSIPPI,Minnesota_South,2018-09-13,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVP/UM_SP_P08_20180912_CS_6910_6920.ZIP,null,2018-09-12,CS,4069999.71408422,No
545899,UM_SP_P08_20180912_CS_6900_6910,CEMVP,CEMVP_UM_SP_P08,POOL_08_UPPER_MISSISSIPPI,Minnesota_South,2018-09-13,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVP/UM_SP_P08_20180912_CS_6900_6910.ZIP,null,2018-09-12,CS,3636249.97268197,No
550382,UM_SP_P08_20180912_CS_6900_6910,CEMVP,CEMVP_UM_SP_P08,POOL_08_UPPER_MISSISSIPPI,Minnesota_South,2018-09-13,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVP/UM_SP_P08_20180912_CS_6900_6910.ZIP,null,2018-09-12,CS,3636249.97268197,No
545900,UM_SP_P08_20180912_CS_6890_6900,CEMVP,CEMVP_UM_SP_P08,POOL_08_UPPER_MISSISSIPPI,Minnesota_South,2018-09-13,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVP/UM_SP_P08_20180912_CS_6890_6900.ZIP,null,2018-09-12,CS,3371250.13867231,No
550383,UM_SP_P08_20180912_CS_6890_6900,CEMVP,CEMVP_UM_SP_P08,POOL_08_UPPER_MISSISSIPPI,Minnesota_South,2018-09-13,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVP/UM_SP_P08_20180912_CS_6890_6900.ZIP,null,2018-09-12,CS,3371250.13867231,No
545901,UM_SP_P08_20180912_CS_6880_6890,CEMVP,CEMVP_UM_SP_P08,POOL_08_UPPER_MISSISSIPPI,Minnesota_South,2018-09-13,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVP/UM_SP_P08_20180912_CS_6880_6890.ZIP,null,2018-09-12,CS,4083750.34803332,No
550387,UM_SP_P08_20180912_CS_6880_6890,CEMVP,CEMVP_UM_SP_P08,POOL_08_UPPER_MISSISSIPPI,Minnesota_South,2018-09-13,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVP/UM_SP_P08_20180912_CS_6880_6890.ZIP,null,2018-09-12,CS,4083750.34803332,No
546210,BR_01_ENT_20180716_CS_EX_04_44_MLLW,CESWG,CESWG_BR_01_ENT,BRAZOS ISLAND HARBOR,Texas South,2018-09-13,https://ehydro.blob.core.windows.net/ehydro-surveys/CESWG/BR_01_ENT_20180716_CS_EX_04_44_MLLW.ZIP,2018-07-16,2018-07-16,CS,12129296.9986156,No
546211,BR_02_JEC_20180716_CS_EX_04_44_MLLW,CESWG,CESWG_BR_02_JEC,BRAZOS ISLAND HARBOR,Texas South,2018-09-13,https://ehydro.blob.core.windows.net/ehydro-surveys/CESWG/BR_02_JEC_20180716_CS_EX_04_44_MLLW.ZIP,2018-07-16,2018-07-16,CS,5051803.7352517,No
546212,BR_03_CLM_20180912_CS_EX_05_42_MLLW,CESWG,CESWG_BR_03_CLM,BRAZOS ISLAND HARBOR,Texas South,2018-09-13,https://ehydro.blob.core.windows.net/ehydro-surveys/CESWG/BR_03_CLM_20180912_CS_EX_05_42_MLLW.ZIP,2018-09-12,2018-09-12,CS,10682553.8277574,No
545902,CL_23_STH_20180912_CS,CENWP,CENWP_CL_23_STH,ST. HELENS BAR,Oregon North,2018-09-13,https://ehydro.blob.core.windows.net/ehydro-surveys/CENWP/CL_23_STH_20180912_CS.ZIP,2018-09-12,2018-09-12,CS,20789437.4825105,Yes
545903,CL_24_WAR_20180912_CS,CENWP,CENWP_CL_24_WAR,WARRIOR ROCK BAR,Oregon North,2018-09-13,https://ehydro.blob.core.windows.net/ehydro-surveys/CENWP/CL_24_WAR_20180912_CS.ZIP,2018-09-12,2018-09-12,CS,18385552.5778149,Yes
546209,CP_09_SKM_20180821_PA_O_34_IWD,CENWP,CENWP_CP_09_SKM,SKAMOKAWA BAR IWD Disposal,Oregon North,2018-09-13,https://ehydro.blob.core.windows.net/ehydro-surveys/CENWP/CP_09_SKM_20180821_PA_O_34_IWD.ZIP,2018-08-21,2018-08-21,PA,11090262.7387669,Yes
545894,GI_16_NBB_20180816_CS_14_MLLW,CESWG,CESWG_GI_16_NBB,GULF INTRACOASTAL WATERWAY,Texas South Central,2018-09-13,https://ehydro.blob.core.windows.net/ehydro-surveys/CESWG/GI_16_NBB_20180816_CS_14_MLLW.ZIP,2018-08-16,2018-08-16,CS,24855274.4704342,No
545904,CL_28_VBR_20180912_CS,CENWP,CENWP_CL_28_VBR,LOWER VANCOUVER BAR,Oregon North,2018-09-13,https://ehydro.blob.core.windows.net/ehydro-surveys/CENWP/CL_28_VBR_20180912_CS.ZIP,2018-09-12,2018-09-12,CS,29899086.9946784,Yes
546213,GA_01_SAV_20180912_CS,CESAS,CESAS_GA_01_SAV,SAVANNAH HARBOR,Georgia East,2018-09-14,https://ehydro.blob.core.windows.net/ehydro-surveys/CESAS/GA_01_SAV_20180912_CS.ZIP,2018-09-12,2018-09-12,CS,160855320.657394,No
546216,CL_10_PGT_20180913_CS,CENWP,CENWP_CL_10_PGT,PUGET ISLAND BAR,Oregon North,2018-09-14,https://ehydro.blob.core.windows.net/ehydro-surveys/CENWP/CL_10_PGT_20180913_CS.ZIP,2018-09-13,2018-09-13,CS,26145623.782631,Yes
546217,CL_25_HEN_20180913_CS,CENWP,CENWP_CL_25_HEN,HENRICI BAR,Oregon North,2018-09-14,https://ehydro.blob.core.windows.net/ehydro-surveys/CENWP/CL_25_HEN_20180913_CS.ZIP,2018-09-13,2018-09-13,CS,20221859.1550552,Yes
546218,CL_27_MGN_20180913_CS,CENWP,CENWP_CL_27_MGN,MORGAN BAR,Oregon North,2018-09-14,https://ehydro.blob.core.windows.net/ehydro-surveys/CENWP/CL_27_MGN_20180913_CS.ZIP,2018-09-13,2018-09-13,CS,20868488.6786264,Yes
546219,SW_09_SWP_20180913_CS,CEMVN,CEMVN_SW_09_SWP,SOUTHWEST PASS - SHEET 9,Louisiana South,2018-09-14,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVN/SW_09_SWP_20180913_CS.ZIP,2018-09-13,2018-09-13,CS,14031603.7746775,Ovrd
546529,SW_05_SWP_20180912_CS,CEMVN,CEMVN_SW_05_SWP,SOUTHWEST PASS - SHEET 5,Louisiana South,2018-09-14,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVN/SW_05_SWP_20180912_CS.ZIP,2018-09-12,2018-09-12,CS,32119427.2269974,Ovrd
546530,SW_04_SWP_20180912_CS,CEMVN,CEMVN_SW_04_SWP,SOUTHWEST PASS - SHEET 4,Louisiana South,2018-09-14,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVN/SW_04_SWP_20180912_CS.ZIP,2018-09-12,2018-09-12,CS,34881779.2889145,Ovrd
546220,SW_12_SWP_20180913_CS,CEMVN,CEMVN_SW_12_SWP,SOUTHWEST PASS - SHEET 12,Louisiana South,2018-09-14,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVN/SW_12_SWP_20180913_CS.ZIP,2018-09-13,2018-09-13,CS,11163138.2273362,Ovrd
546214,SL_02_SS2_20180912_CS,CENWP,CENWP_SL_02_SS2,CANNERY HILL REACH,Oregon South,2018-09-14,https://ehydro.blob.core.windows.net/ehydro-surveys/CENWP/SL_02_SS2_20180912_CS.ZIP,2018-09-12,2018-09-12,CS,3159659.57320027,Yes
546221,SW_11_SWP_20180913_CS,CEMVN,CEMVN_SW_11_SWP,SOUTHWEST PASS - SHEET 11,Louisiana South,2018-09-14,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVN/SW_11_SWP_20180913_CS.ZIP,2018-09-13,2018-09-13,CS,15235111.5545192,Ovrd
546215,SL_04_SS4_20180913_CS,CENWP,CENWP_SL_04_SS4,FLORENCE,Oregon South,2018-09-14,https://ehydro.blob.core.windows.net/ehydro-surveys/CENWP/SL_04_SS4_20180913_CS.ZIP,2018-09-13,2018-09-13,CS,3025605.96294767,Yes
546222,SW_10_SWP_20180913_CS,CEMVN,CEMVN_SW_10_SWP,SOUTHWEST PASS - SHEET 10,Louisiana South,2018-09-14,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVN/SW_10_SWP_20180913_CS.ZIP,2018-09-13,2018-09-13,CS,14663959.0780946,Ovrd
546223,SW_07_SWP_20180913_CS,CEMVN,CEMVN_SW_07_SWP,SOUTHWEST PASS - SHEET 7,Louisiana South,2018-09-14,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVN/SW_07_SWP_20180913_CS.ZIP,2018-09-13,2018-09-13,CS,16628686.7809671,Ovrd
546224,SW_06_SWP_20180913_CS,CEMVN,CEMVN_SW_06_SWP,SOUTHWEST PASS - SHEET 6,Louisiana South,2018-09-14,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVN/SW_06_SWP_20180913_CS.ZIP,2018-09-13,2018-09-13,CS,16192686.870693,Ovrd
546533,SW_08_SWP_20180913_CS,CEMVN,CEMVN_SW_08_SWP,SOUTHWEST PASS - SHEET 8,Louisiana South,2018-09-14,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVN/SW_08_SWP_20180913_CS.ZIP,2018-09-13,2018-09-13,CS,14148225.0523574,Ovrd
546531,SW_05_SWP_20180914_CS,CEMVN,CEMVN_SW_05_SWP,SOUTHWEST PASS - SHEET 5,Louisiana South,2018-09-14,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVN/SW_05_SWP_20180914_CS.ZIP,2018-09-14,2018-09-14,CS,32787802.6368925,Ovrd
546532,SW_04_SWP_20180914_CS,CEMVN,CEMVN_SW_04_SWP,SOUTHWEST PASS - SHEET 4,Louisiana South,2018-09-14,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVN/SW_04_SWP_20180914_CS.ZIP,2018-09-14,2018-09-14,CS,35385673.5457526,Ovrd
546542,UM_SP_P10_20180914_BD_6179_6192,CEMVP,CEMVP_UM_SP_P10,POOL_10_UPPER_MISSISSIPPI,Iowa_North,2018-09-17,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVP/UM_SP_P10_20180914_BD_6179_6192.ZIP,null,2018-09-14,BD,6002499.97286925,No
546543,UM_SP_P08_20180913_CS_6870_6880,CEMVP,CEMVP_UM_SP_P08,POOL_08_UPPER_MISSISSIPPI,Minnesota_South,2018-09-17,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVP/UM_SP_P08_20180913_CS_6870_6880.ZIP,null,2018-09-13,CS,3328749.84934326,No
550384,UM_SP_P08_20180913_CS_6870_6880,CEMVP,CEMVP_UM_SP_P08,POOL_08_UPPER_MISSISSIPPI,Minnesota_South,2018-09-17,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVP/UM_SP_P08_20180913_CS_6870_6880.ZIP,null,2018-09-13,CS,3328749.84934326,No
546544,UM_SP_P08_20180913_CS_6860_6870,CEMVP,CEMVP_UM_SP_P08,POOL_08_UPPER_MISSISSIPPI,Minnesota_South,2018-09-17,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVP/UM_SP_P08_20180913_CS_6860_6870.ZIP,null,2018-09-13,CS,3415000.20152566,No
550385,UM_SP_P08_20180913_CS_6860_6870,CEMVP,CEMVP_UM_SP_P08,POOL_08_UPPER_MISSISSIPPI,Minnesota_South,2018-09-17,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVP/UM_SP_P08_20180913_CS_6860_6870.ZIP,null,2018-09-13,CS,3415000.20152566,No
546849,UM_SP_P04_20180911_CS_7570_7580,CEMVP,CEMVP_UM_SP_P04,POOL_04_UPPER_MISSISSIPPI,Minnesota_South,2018-09-17,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVP/UM_SP_P04_20180911_CS_7570_7580.ZIP,null,2018-09-11,CS,4082499.95113535,No
550386,UM_SP_P04_20180911_CS_7570_7580,CEMVP,CEMVP_UM_SP_P04,POOL_04_UPPER_MISSISSIPPI,Minnesota_South,2018-09-17,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVP/UM_SP_P04_20180911_CS_7570_7580.ZIP,null,2018-09-11,CS,4082499.95113535,No
546850,UM_SP_P04_20180911_CS_7560_7570,CEMVP,CEMVP_UM_SP_P04,POOL_04_UPPER_MISSISSIPPI,Minnesota_South,2018-09-17,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVP/UM_SP_P04_20180911_CS_7560_7570.ZIP,null,2018-09-11,CS,3694999.98373939,No
550388,UM_SP_P04_20180911_CS_7560_7570,CEMVP,CEMVP_UM_SP_P04,POOL_04_UPPER_MISSISSIPPI,Minnesota_South,2018-09-17,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVP/UM_SP_P04_20180911_CS_7560_7570.ZIP,null,2018-09-11,CS,3694999.98373939,No
546541,CH_03_CHU_20180910_BD_02,CESAC,CESAC_CH_03_CHU,CHARLESTON UPPER HARBOR,South Carolina,2018-09-17,https://ehydro.blob.core.windows.net/ehydro-surveys/CESAC/CH_03_CHU_20180910_BD_02.ZIP,2018-09-10,2018-09-10,BD,8195013.47415674,No
546539,OH_LD_SMT_20180426_OT_PRS_846_879_SORT,CELRL,CELRL_OH_LD_SMT,SMITHLAND_POOL_OHIO_RIVER,Kentucky South,2018-09-17,https://ehydro.blob.core.windows.net/ehydro-surveys/CELRL/OH_LD_SMT_20180426_OT_PRS_846_879_SORT.ZIP,2018-04-26,2018-04-26,OT,470552462.556834,No
546540,OH_LD_SMT_20180426_OT_PRS_878_918_SORT,CELRL,CELRL_OH_LD_SMT,SMITHLAND_POOL_OHIO_RIVER,Kentucky South,2018-09-17,https://ehydro.blob.core.windows.net/ehydro-surveys/CELRL/OH_LD_SMT_20180426_OT_PRS_878_918_SORT.ZIP,2018-04-26,2018-04-26,OT,621782834.050986,No
546851,UM_16_MVR_20180830_CS_46884698_18B,CEMVR,CEMVR_UM_16_MVR,Upper Mississippi River Pool 16,Illinois West,2018-09-17,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVR/UM_16_MVR_20180830_CS_46884698_18B.ZIP,2018-08-30,2018-08-30,CS,4056057.06707869,No
546537,IL_SR_MVR_20180829_CS_24402444_18A,CEMVR,CEMVR_IL_SR_MVR,IL Waterway Starved Rock Pool,Illinois East,2018-09-17,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVR/IL_SR_MVR_20180829_CS_24402444_18A.ZIP,2018-08-29,2018-08-29,CS,457423.64795994,No
546853,IL_PE_MVR_20180828_CS_22702275_18A,CEMVR,CEMVR_IL_PE_MVR,IL Waterway Peoria Pool,Illinois West,2018-09-17,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVR/IL_PE_MVR_20180828_CS_22702275_18A.ZIP,2018-08-28,2018-08-28,CS,1370594.33043752,No
546536,IL_SR_MVR_20180905_CS_24132417_18B,CEMVR,CEMVR_IL_SR_MVR,IL Waterway Starved Rock Pool,Illinois East,2018-09-17,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVR/IL_SR_MVR_20180905_CS_24132417_18B.ZIP,2018-09-05,2018-09-05,CS,383549.27481987,No
546859,IL_PE_MVR_20180827_CS_22752285_18B,CEMVR,CEMVR_IL_PE_MVR,IL Waterway Peoria Pool,Illinois West,2018-09-17,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVR/IL_PE_MVR_20180827_CS_22752285_18B.ZIP,2018-08-27,2018-08-27,CS,2777508.02226111,No
546854,UM_16_MVR_20180906_CS_48224830_18B,CEMVR,CEMVR_UM_16_MVR,Upper Mississippi River Pool 16,Illinois West,2018-09-17,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVR/UM_16_MVR_20180906_CS_48224830_18B.ZIP,2018-09-06,2018-09-06,CS,2730359.31025389,No
546856,UM_14_MVR_20180905_CS_51535168_18A,CEMVR,CEMVR_UM_14_MVR,Upper Mississippi River Pool 14,Illinois West,2018-09-17,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVR/UM_14_MVR_20180905_CS_51535168_18A.ZIP,2018-09-05,2018-09-05,CS,11847827.6537012,No
546857,UM_14_MVR_20180905_CS_50905100_18B,CEMVR,CEMVR_UM_14_MVR,Upper Mississippi River Pool 14,Illinois West,2018-09-17,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVR/UM_14_MVR_20180905_CS_50905100_18B.ZIP,2018-09-05,2018-09-05,CS,3992777.43922678,No
546852,UM_14_MVR_20180830_CS_50305046_18A,CEMVR,CEMVR_UM_14_MVR,Upper Mississippi River Pool 14,Illinois West,2018-09-17,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVR/UM_14_MVR_20180830_CS_50305046_18A.ZIP,2018-08-30,2018-08-30,CS,7427121.72152285,No
546858,UM_13_MVR_20180904_CS_53205326_18A,CEMVR,CEMVR_UM_13_MVR,Upper Mississippi River Pool 13,Illinois West,2018-09-17,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVR/UM_13_MVR_20180904_CS_53205326_18A.ZIP,2018-09-04,2018-09-04,CS,3296581.51414397,No
546538,IL_MA_MVR_20180821_CS_27072713_18A,CEMVR,CEMVR_IL_MA_MVR,IL Waterway Marseilles Pool,Illinois East,2018-09-17,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVR/IL_MA_MVR_20180821_CS_27072713_18A.ZIP,2018-08-21,2018-08-21,CS,527077.53928862,No
546855,IL_LA_MVR_20180913_CS_13701383_18A,CEMVR,CEMVR_IL_LA_MVR,IL Waterway La Grange Pool,Illinois West,2018-09-17,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVR/IL_LA_MVR_20180913_CS_13701383_18A.ZIP,2018-09-13,2018-09-13,CS,3570938.41733361,No
546860,IL_LA_MVR_20180911_CS_08650875_18D,CEMVR,CEMVR_IL_LA_MVR,IL Waterway La Grange Pool,Illinois West,2018-09-17,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVR/IL_LA_MVR_20180911_CS_08650875_18D.ZIP,2018-09-11,2018-09-11,CS,2292161.73773252,No
546861,UM_22_MVR_20180815_CS_30503068_18B,CEMVR,CEMVR_UM_22_MVR,Upper Mississippi River Pool 22,Illinois West,2018-09-17,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVR/UM_22_MVR_20180815_CS_30503068_18B.ZIP,2018-08-15,2018-08-15,CS,8905928.83127212,No
546535,CM_01_BB1_20180913_BD_AA2_1_17TO1_29,CENWP,CENWP_CM_01_BB1,BAKER BAY WEST CHANNEL,Oregon North,2018-09-17,https://ehydro.blob.core.windows.net/ehydro-surveys/CENWP/CM_01_BB1_20180913_BD_AA2_1_17TO1_29.ZIP,2018-09-13,2018-09-13,BD,973383.73702477,Yes
546534,CL_07_PIL_20180917_CS,CENWP,CENWP_CL_07_PIL,PILLAR ROCK RANGES,Oregon North,2018-09-17,https://ehydro.blob.core.windows.net/ehydro-surveys/CENWP/CL_07_PIL_20180917_CS.ZIP,2018-09-17,2018-09-17,CS,23162204.4879755,Yes
547185,CT_11_CRB_20180807_CS_2018_034,CENAE,CENAE_CT_11_CRB,Eight Mile River,Connecticut,2018-09-18,https://ehydro.blob.core.windows.net/ehydro-surveys/CENAE/CT_11_CRB_20180807_CS_2018_034.ZIP,2018-08-07,2018-08-07,CS,1207367.07661073,Yes
547181,UM_SP_P05_20180917_CS_7480_7490,CEMVP,CEMVP_UM_SP_P05,POOL_05_UPPER_MISSISSIPPI,Minnesota_South,2018-09-18,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVP/UM_SP_P05_20180917_CS_7480_7490.ZIP,null,2018-09-17,CS,4333750.0862351,No
550404,UM_SP_P05_20180917_CS_7480_7490,CEMVP,CEMVP_UM_SP_P05,POOL_05_UPPER_MISSISSIPPI,Minnesota_South,2018-09-18,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVP/UM_SP_P05_20180917_CS_7480_7490.ZIP,null,2018-09-17,CS,4333750.0862351,No
547182,UM_SP_P05_20180917_CS_7470_7480,CEMVP,CEMVP_UM_SP_P05,POOL_05_UPPER_MISSISSIPPI,Minnesota_South,2018-09-18,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVP/UM_SP_P05_20180917_CS_7470_7480.ZIP,null,2018-09-17,CS,3691249.87573174,No
550405,UM_SP_P05_20180917_CS_7470_7480,CEMVP,CEMVP_UM_SP_P05,POOL_05_UPPER_MISSISSIPPI,Minnesota_South,2018-09-18,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVP/UM_SP_P05_20180917_CS_7470_7480.ZIP,null,2018-09-17,CS,3691249.87573174,No
547183,UM_SP_P05_20180917_CS_7460_7470,CEMVP,CEMVP_UM_SP_P05,POOL_05_UPPER_MISSISSIPPI,Minnesota_South,2018-09-18,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVP/UM_SP_P05_20180917_CS_7460_7470.ZIP,null,2018-09-17,CS,4094999.81092184,No
550406,UM_SP_P05_20180917_CS_7460_7470,CEMVP,CEMVP_UM_SP_P05,POOL_05_UPPER_MISSISSIPPI,Minnesota_South,2018-09-18,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVP/UM_SP_P05_20180917_CS_7460_7470.ZIP,null,2018-09-17,CS,4094999.81092184,No
547184,UM_SP_P04_20180918_BD_7559_7569,CEMVP,CEMVP_UM_SP_P04,POOL_04_UPPER_MISSISSIPPI,Minnesota_South,2018-09-18,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVP/UM_SP_P04_20180918_BD_7559_7569.ZIP,null,2018-09-18,BD,2863750.10174212,No
550407,UM_SP_P04_20180918_BD_7559_7569,CEMVP,CEMVP_UM_SP_P04,POOL_04_UPPER_MISSISSIPPI,Minnesota_South,2018-09-18,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVP/UM_SP_P04_20180918_BD_7559_7569.ZIP,null,2018-09-18,BD,2863750.10174212,No
547180,UM_SP_P10_20180918_AD_6153_6157,CEMVP,CEMVP_UM_SP_P10,POOL_10_UPPER_MISSISSIPPI,Iowa_North,2018-09-18,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVP/UM_SP_P10_20180918_AD_6153_6157.ZIP,null,2018-09-18,AD,2364999.94778524,No
547173,SW_04_SWP_20180917_CS,CEMVN,CEMVN_SW_04_SWP,SOUTHWEST PASS - SHEET 4,Louisiana South,2018-09-18,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVN/SW_04_SWP_20180917_CS.ZIP,2018-09-17,2018-09-17,CS,36366288.1768295,Ovrd
547174,SW_05_SWP_20180917_CS,CEMVN,CEMVN_SW_05_SWP,SOUTHWEST PASS - SHEET 5,Louisiana South,2018-09-18,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVN/SW_05_SWP_20180917_CS.ZIP,2018-09-17,2018-09-17,CS,31792575.0145692,Ovrd
546862,SW_12_SWP_20180918_CS,CEMVN,CEMVN_SW_12_SWP,SOUTHWEST PASS - SHEET 12,Louisiana South,2018-09-18,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVN/SW_12_SWP_20180918_CS.ZIP,2018-09-18,2018-09-18,CS,10411132.1448604,Ovrd
546863,SW_11_SWP_20180918_CS,CEMVN,CEMVN_SW_11_SWP,SOUTHWEST PASS - SHEET 11,Louisiana South,2018-09-18,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVN/SW_11_SWP_20180918_CS.ZIP,2018-09-18,2018-09-18,CS,14496371.6374444,Ovrd
546864,SW_09_SWP_20180918_CS,CEMVN,CEMVN_SW_09_SWP,SOUTHWEST PASS - SHEET 9,Louisiana South,2018-09-18,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVN/SW_09_SWP_20180918_CS.ZIP,2018-09-18,2018-09-18,CS,15461121.730447,Ovrd
547169,SW_08_SWP_20180918_CS,CEMVN,CEMVN_SW_08_SWP,SOUTHWEST PASS - SHEET 8,Louisiana South,2018-09-18,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVN/SW_08_SWP_20180918_CS.ZIP,2018-09-18,2018-09-18,CS,14821482.3824847,Ovrd
547170,SW_07_SWP_20180918_CS,CEMVN,CEMVN_SW_07_SWP,SOUTHWEST PASS - SHEET 7,Louisiana South,2018-09-18,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVN/SW_07_SWP_20180918_CS.ZIP,2018-09-18,2018-09-18,CS,17607121.1707758,Ovrd
547171,SW_06_SWP_20180918_CS,CEMVN,CEMVN_SW_06_SWP,SOUTHWEST PASS - SHEET 6,Louisiana South,2018-09-18,https://ehydro.blob.core.windows.net/ehydro-surveys/CEMVN/SW_06_SWP_20180918_CS.ZIP,2018-09-18,2018-09-18,CS,17184418.8080069,Ovrd
